# The All Sky Automated Survey Data
# gp@astrouw.edu.pl
#
# ################   DESCRIPTION   ###############
# The ASAS Photometric Catalog is maintained separately for each
# observed field, so for some stars independent 'datasets' of
# measurements are available. Their mean magnitudes may slightly differ.
#
# In each 'dataset' (starting with #dataset=0,1,2,...):
# 'desig' is ASAS designation (they may differ (by 1) at the last
# digit of the RA & DEC fields)
# 'cra', 'cdec' are initial Catalog coordinates
# 'ndata' is number of points in each dataset
# 'cmag_*',  'cmer_*' are reference magnitude & dispersion for each aperture
# 'nskip_*' is number of data points skipped when calculating 'cmag' & 'cmer'
# 'ra', 'dec', 'mag', 'mer' are coordinates, magnitude and dispersion
# calculated directly from the data
#
# Each data row consists of the following fields:
# -  HJD-2450000
# -  magnitudes (one for each aperture)
# -  frame errors describing average photometric quality of the frame (for each aperture)
# -  frame number
# -  grade :
#    A - best data, no 29.999 (not measured) indication
#    B - mean data, no 29.999 (not measured) indication
#    C - A and B with 29.999 (not measured) indication
#    D - worst data, probably useless
#
# ######### LIGHT CURVE BEGINS NEXT LINE ###########
#ndata= 227
#dataset= 1 ; 1 F0700-64_043
#desig= 065307-5935.7
#cra=    6.885405  06:53:07.5
#cdec= -59.595626 -59:35:44.3
#class= 0
#cmag_0= 11.981
#cmer_0=  0.274
#nskip_0= 1
#cmag_1= 11.978
#cmer_1=  0.274
#nskip_1= 1
#cmag_2= 11.973
#cmer_2=  0.267
#nskip_2= 1
#cmag_3= 11.973
#cmer_3=  0.268
#nskip_3= 1
#cmag_4= 11.983
#cmer_4=  0.271
#nskip_4= 4
#ra=    6.885404  06:53:07.5
#dec= -59.595600 -59:35:44.2
#     HJD      MAG_1  MAG_0  MAG_2  MAG_3  MAG_4    MER_1 MER_0 MER_2 MER_3 MER_4 GRADE FRAME
#     HJD      MAG_0  MAG_1  MAG_2  MAG_3  MAG_4    MER_0 MER_1 MER_2 MER_3 MER_4 GRADE FRAME
   2652.66822 12.692 12.412 12.022 11.770 11.629    0.032 0.036 0.032 0.036 0.038  A 34599
   2669.69477 29.999 29.999 29.999 29.999 29.999    0.032 0.035 0.030 0.032 0.035  C 37455
   2677.65814 29.999 29.999 29.999 29.999 29.999    0.032 0.036 0.031 0.034 0.037  C 38812
   2685.65166 29.999 29.999 29.999 29.999 29.999    0.040 0.036 0.032 0.033 0.036  C 40183
   2699.70184 29.999 29.999 29.999 29.999 29.999    0.037 0.034 0.032 0.034 0.039  C 42729
   2703.69567 29.999 29.999 29.999 29.999 29.999    0.032 0.033 0.030 0.032 0.036  C 43493
   2751.62091 29.999 29.999 29.999 29.999 29.999    0.031 0.034 0.030 0.032 0.037  C 51822
   2759.47549 29.999 29.999 29.999 29.999 29.999    0.034 0.037 0.032 0.035 0.038  C 53150
   2929.81164 12.498 12.400 12.028 11.805 11.666    0.034 0.042 0.036 0.039 0.041  A 76435
   2946.75925 12.609 12.410 12.073 11.855 11.693    0.033 0.037 0.035 0.036 0.038  A 78879
   2975.71648 29.999 29.999 29.999 29.999 29.999    0.033 0.035 0.031 0.034 0.038  C 82748
   2981.76276 29.999 29.999 29.999 29.999 29.999    0.034 0.039 0.034 0.039 0.043  C 83561
   3415.74638 29.999 29.999 29.999 29.999 29.999    0.055 0.040 0.034 0.037 0.043  C 130147
   3422.58150 29.999 29.999 29.999 29.999 29.999    0.084 0.093 0.111 0.132 0.151  D 131189
   3517.48831 29.999 29.999 29.999 29.999 29.999    0.111 0.054 0.049 0.054 0.059  D 144289
#dataset= 3 ; 2 F0712-56_069
#desig= 065307-5935.7
#cra=    6.885405  06:53:07.5
#cdec= -59.595626 -59:35:44.3
#class= 0
#cmag_0= 11.974
#cmer_0=  0.305
#nskip_0= 0
#cmag_1= 11.980
#cmer_1=  0.301
#nskip_1= 0
#cmag_2= 12.032
#cmer_2=  0.280
#nskip_2= 1
#cmag_3= 12.034
#cmer_3=  0.278
#nskip_3= 2
#cmag_4= 12.053
#cmer_4=  0.285
#nskip_4= 2
#ra=    6.885400  06:53:07.4
#dec= -59.595607 -59:35:44.2
#     HJD      MAG_0  MAG_1  MAG_2  MAG_3  MAG_4    MER_0 MER_1 MER_2 MER_3 MER_4 GRADE FRAME
   1868.76113 12.146 12.131 12.144 12.165 12.193    0.065 0.038 0.034 0.038 0.046  A 134
   1869.75808 12.364 12.314 12.288 12.256 12.247    0.068 0.040 0.036 0.042 0.049  A 296
   1870.77105 11.734 11.755 11.768 11.787 11.820    0.067 0.040 0.037 0.041 0.048  A 449
   1871.78921 12.152 12.176 12.181 12.163 12.176    0.069 0.041 0.038 0.042 0.049  A 587
   1873.69273 11.736 11.719 11.718 11.717 11.710    0.067 0.039 0.036 0.041 0.047  A 868
   1874.75732 12.137 12.152 12.159 12.166 12.168    0.082 0.044 0.039 0.045 0.053  D 1058
   1875.76634 11.416 11.421 11.428 11.431 11.447    0.067 0.040 0.035 0.039 0.046  A 1222
   1876.78848 11.943 11.975 11.973 11.972 12.015    0.050 0.037 0.033 0.037 0.044  A 1393
   1877.77137 12.259 12.220 12.171 12.144 12.120    0.047 0.038 0.033 0.036 0.042  A 1543
   1878.74859 11.485 11.492 11.489 11.486 11.505    0.046 0.035 0.031 0.034 0.040  A 1693
   1879.76315 12.016 12.008 11.994 11.973 11.967    0.048 0.038 0.034 0.037 0.043  A 1855
   1880.74789 12.333 12.272 12.243 12.216 12.224    0.057 0.035 0.031 0.037 0.044  A 2003
   1881.74444 11.572 11.565 11.577 11.586 11.609    0.044 0.036 0.031 0.034 0.040  A 2161
   1884.71676 11.743 11.684 11.670 11.652 11.648    0.047 0.039 0.033 0.035 0.041  A 2298
   1885.72479 12.210 12.180 12.198 12.188 12.159    0.041 0.038 0.031 0.033 0.039  A 2461
   1886.72615 12.342 12.332 12.282 12.244 12.281    0.044 0.039 0.031 0.034 0.039  A 2623
   1887.71959 11.740 11.768 11.766 11.767 11.787    0.050 0.038 0.032 0.036 0.041  A 2778
   1888.71647 12.191 12.238 12.238 12.209 12.161    0.052 0.038 0.033 0.037 0.043  A 2937
   1889.72017 11.889 11.924 11.940 11.947 11.999    0.050 0.036 0.031 0.035 0.041  A 3100
   1899.69727 12.083 12.081 12.079 12.079 12.099    0.041 0.036 0.029 0.031 0.037  A 3220
   1900.70655 12.333 12.316 12.321 12.330 12.338    0.041 0.036 0.029 0.032 0.038  A 3381
   1902.68199 12.033 12.120 12.125 12.122 12.109    0.045 0.039 0.031 0.033 0.038  A 3528
   1903.70567 12.146 12.179 12.199 12.195 12.209    0.049 0.039 0.033 0.035 0.040  A 3698
   1905.69273 12.143 12.157 12.164 12.182 12.193    0.047 0.038 0.032 0.035 0.040  A 4014
   1906.68382 11.782 11.803 11.813 11.824 11.819    0.043 0.038 0.032 0.034 0.039  A 4172
   1907.69081 11.920 11.904 11.889 11.891 11.912    0.042 0.039 0.031 0.034 0.039  A 4335
   1908.68309 12.271 12.233 12.225 12.228 12.226    0.046 0.038 0.032 0.034 0.038  A 4493
   1915.67547 11.549 11.597 11.622 11.649 11.644    0.048 0.038 0.032 0.035 0.041  A 4944
   1918.65483 11.711 11.715 11.707 11.725 11.722    0.041 0.039 0.032 0.034 0.038  A 5150
   1919.66616 12.182 12.120 12.112 12.092 12.106    0.042 0.039 0.034 0.036 0.040  A 5315
   1920.66566 12.118 12.115 12.099 12.081 12.109    0.038 0.036 0.031 0.034 0.038  A 5475
   1921.66113 11.954 11.867 11.865 11.861 11.867    0.043 0.040 0.032 0.034 0.040  A 5632
   1922.66049 12.256 12.219 12.237 12.266 12.311    0.045 0.040 0.030 0.032 0.037  A 5783
   1923.65591 11.578 11.571 11.570 11.571 11.596    0.051 0.051 0.046 0.047 0.051  B 5946
   1925.65627 12.234 12.228 12.196 12.169 12.214    0.051 0.046 0.039 0.040 0.045  A 6284
   1926.64818 11.468 11.465 11.448 11.436 11.434    0.039 0.037 0.030 0.032 0.037  A 6451
   1932.63755 11.681 11.710 11.706 11.699 11.713    0.042 0.040 0.030 0.032 0.036  A 7426
   1933.63699 12.134 12.184 12.206 12.215 12.230    0.044 0.041 0.030 0.032 0.035  A 7591
   1936.61689 12.157 12.165 12.170 12.166 12.156    0.039 0.038 0.030 0.031 0.034  A 8015
   1938.61177 11.878 11.883 11.846 11.839 11.856    0.041 0.040 0.030 0.031 0.034  A 8253
   1940.61812 29.999 29.999 29.999 29.999 29.999    0.041 0.041 0.031 0.032 0.035  C 8500
   1952.59340 11.757 11.764 11.768 11.751 11.774    0.052 0.048 0.035 0.032 0.035  B 9567
   1954.59697 11.780 11.765 11.748 11.752 11.745    0.048 0.042 0.034 0.038 0.037  A 9834
   1955.59337 11.886 11.901 11.884 11.855 11.856    0.041 0.040 0.031 0.033 0.033  A 10009
   1965.55509 12.218 12.243 12.242 12.219 12.236    0.046 0.044 0.034 0.037 0.035  A 11141
   1979.60881 12.228 12.277 12.273 12.223 12.203    0.055 0.048 0.042 0.051 0.046  B 12215
   1981.58341 12.086 12.174 12.156 12.131 12.129    0.052 0.046 0.040 0.048 0.042  A 12539
   1994.48805 11.535 11.488 11.519 11.526 11.527    0.057 0.049 0.041 0.051 0.049  B 13384
   1996.50748 12.265 12.236 12.249 12.262 12.287    0.063 0.053 0.044 0.051 0.051  B 13789
   2031.49543 11.822 11.875 11.882 11.864 11.865    0.050 0.036 0.034 0.039 0.045  A 17962
   2033.50710 11.463 11.453 11.457 11.459 11.477    0.060 0.040 0.036 0.040 0.047  A 18400
   2057.46073 12.083 12.089 12.119 12.128 12.174    0.041 0.054 0.050 0.057 0.053  D 20850
   2070.45962 11.647 11.653 11.665 11.672 11.680    0.054 0.037 0.034 0.039 0.045  A 22451
   2136.90417 11.848 11.874 11.899 11.905 11.926    0.059 0.040 0.035 0.039 0.046  A 29758
   2156.89011 12.044 12.032 12.023 11.992 11.959    0.052 0.036 0.032 0.037 0.043  A 31759
   2166.89690 11.567 11.548 11.540 11.521 11.521    0.057 0.038 0.033 0.037 0.045  A 32024
   2168.85246 12.239 12.249 12.257 12.262 12.293    0.053 0.037 0.031 0.035 0.042  A 32359
   2172.81106 11.519 11.474 11.482 11.478 11.484    0.049 0.036 0.031 0.035 0.041  A 32865
   2183.83362 11.584 11.598 11.612 11.629 11.643    0.049 0.038 0.032 0.036 0.042  A 33975
   2185.88907 12.262 12.265 12.258 12.274 12.287    0.052 0.044 0.034 0.038 0.040  A 34377
   2189.84517 11.652 11.607 11.601 11.604 11.626    0.046 0.039 0.031 0.034 0.039  A 34849
   2191.79537 12.352 12.290 12.253 12.217 12.234    0.052 0.039 0.033 0.036 0.042  A 35184
   2193.78721 12.077 12.112 12.120 12.114 12.111    0.052 0.040 0.033 0.034 0.041  A 35536
   2197.79216 12.221 12.212 12.237 12.303 12.376    0.060 0.055 0.051 0.056 0.062  D 36204
   2199.78630 12.201 12.191 12.216 12.212 12.210    0.067 0.051 0.044 0.045 0.049  B 36562
   2201.79559 11.970 11.968 11.972 11.964 11.963    0.050 0.039 0.031 0.033 0.038  A 36813
   2203.77103 11.448 11.426 11.440 11.448 11.483    0.053 0.047 0.043 0.046 0.050  B 37144
   2208.77496 12.255 12.273 12.277 12.293 12.305    0.064 0.055 0.056 0.065 0.071  D 37739
   2212.74017 11.778 11.778 11.735 11.710 11.723    0.051 0.042 0.035 0.038 0.042  A 37964
   2213.78105 12.162 12.129 12.151 12.164 12.217    0.049 0.041 0.034 0.037 0.040  A 38151
   2215.74306 11.840 11.867 11.866 11.859 11.863    0.052 0.043 0.034 0.038 0.040  A 38451
   2216.84590 12.261 12.282 12.293 12.288 12.231    0.049 0.042 0.035 0.041 0.042  A 38661
   2221.74696 11.940 11.986 12.006 12.027 12.069    0.056 0.049 0.041 0.042 0.044  B 39077
   2222.78878 12.335 12.286 12.290 12.312 12.335    0.052 0.045 0.038 0.044 0.043  A 39251
   2224.79097 12.153 12.132 12.129 12.119 12.123    0.051 0.045 0.035 0.037 0.039  A 39416
   2226.72241 11.677 11.663 11.677 11.683 11.696    0.049 0.043 0.035 0.040 0.040  A 39700
   2227.80734 12.216 12.201 12.198 12.228 12.249    0.051 0.043 0.036 0.042 0.043  A 39890
   2230.83067 12.219 12.202 12.194 12.176 12.183    0.049 0.044 0.035 0.041 0.042  A 40393
   2232.78544 11.999 11.996 11.990 11.996 12.008    0.048 0.042 0.033 0.036 0.037  A 40540
   2233.82654 12.282 12.289 12.294 12.310 12.327    0.050 0.043 0.035 0.040 0.041  A 40714
   2234.79463 11.587 11.550 11.552 11.564 11.579    0.054 0.045 0.037 0.042 0.041  A 40858
   2235.75707 12.037 12.083 12.064 12.041 12.048    0.051 0.047 0.039 0.043 0.041  A 40998
   2236.79858 12.380 12.361 12.357 12.371 12.384    0.051 0.044 0.036 0.041 0.041  A 41175
   2237.76999 11.656 11.650 11.651 11.628 11.634    0.052 0.045 0.037 0.043 0.042  A 41322
   2239.74872 12.343 12.288 12.228 12.097 11.727    0.054 0.047 0.040 0.045 0.046  A 41472
   2240.78921 11.872 11.842 11.842 11.849 11.871    0.053 0.045 0.037 0.044 0.044  A 41647
   2241.77891 12.147 12.171 12.183 12.203 12.244    0.053 0.047 0.038 0.044 0.043  A 41802
   2242.74815 12.178 12.123 12.160 12.174 12.170    0.055 0.051 0.042 0.046 0.045  B 41950
   2243.76967 11.847 11.913 11.882 11.896 11.893    0.057 0.050 0.043 0.048 0.048  B 42115
   2244.79123 12.193 12.240 12.247 12.278 12.281    0.058 0.049 0.041 0.049 0.050  B 42245
   2247.73686 12.339 12.387 12.322 12.285 12.270    0.060 0.051 0.042 0.048 0.049  B 42376
   2248.76038 11.480 11.461 11.474 11.476 11.474    0.053 0.046 0.039 0.046 0.047  A 42552
   2249.74740 11.987 11.959 11.962 11.959 11.997    0.059 0.048 0.039 0.047 0.049  B 42743
   2250.73866 12.276 12.235 12.233 12.234 12.248    0.054 0.048 0.040 0.045 0.045  B 42900
   2251.72807 11.556 11.601 11.576 11.564 11.533    0.060 0.050 0.042 0.049 0.048  B 43057
   2254.73175 11.691 11.723 11.719 11.720 11.712    0.058 0.048 0.040 0.047 0.047  B 43511
   2255.72508 12.077 12.112 12.127 12.147 12.141    0.058 0.048 0.040 0.046 0.046  B 43666
   2257.73071 11.737 11.766 11.772 11.784 11.784    0.060 0.050 0.042 0.048 0.047  B 43990
   2445.44847 12.127 12.122 12.123 12.135 12.222    0.047 0.040 0.034 0.038 0.043  A 9014
   2498.91448 11.986 12.009 12.016 11.991 12.001    0.049 0.048 0.041 0.042 0.042  B 15559
   2501.93543 12.189 12.142 12.224 12.361 12.386    0.056 0.053 0.045 0.047 0.048  B 16140
   2521.86945 12.235 12.207 12.236 12.245 12.290    0.043 0.040 0.034 0.037 0.039  A 18497
   2526.87470 12.024 12.042 12.031 12.032 12.051    0.055 0.054 0.042 0.041 0.037  B 18946
   2539.82132 11.887 11.891 11.846 11.880 11.890    0.064 0.057 0.048 0.054 0.055  D 19600
   2545.79378 11.457 11.486 11.491 11.497 11.522    0.063 0.041 0.032 0.035 0.040  A 20240
   2553.82760 11.693 11.772 11.787 11.839 11.850    0.063 0.059 0.050 0.051 0.053  D 21406
   2556.84737 11.536 11.519 11.509 11.492 11.518    0.060 0.058 0.050 0.049 0.046  D 21782
   2558.82080 12.250 12.260 12.246 12.272 12.271    0.049 0.046 0.035 0.034 0.033  A 22126
   2560.80853 11.990 12.045 12.125 12.115 12.069    0.036 0.037 0.030 0.032 0.034  A 22480
   2562.80336 11.636 11.594 11.607 11.611 11.641    0.049 0.038 0.035 0.034 0.035  A 22806
   2564.79745 12.470 12.389 12.389 12.425 12.546    0.108 0.108 0.111 0.113 0.117  D 23162
   2566.80358 12.132 12.098 12.127 12.121 12.172    0.046 0.053 0.048 0.051 0.050  B 23522
   2578.78510 12.249 12.227 12.331 12.363 12.405    0.045 0.043 0.035 0.036 0.038  A 25010
   2621.77168 11.637 11.642 11.669 11.666 11.664    0.033 0.042 0.038 0.038 0.040  A 29858
   2623.72150 12.570 12.457 12.380 12.341 12.350    0.032 0.039 0.034 0.033 0.035  A 30168
   2625.70943 12.062 12.107 12.124 12.150 12.141    0.031 0.035 0.031 0.033 0.036  A 30445
   2635.67018 11.471 11.477 11.482 11.496 11.502    0.034 0.038 0.034 0.035 0.038  A 32241
   2637.69017 12.253 12.254 12.272 12.285 12.311    0.032 0.044 0.041 0.038 0.038  A 32541
   2639.69017 12.102 12.130 12.136 12.153 12.166    0.032 0.042 0.039 0.036 0.037  A 32849
   2641.69518 11.704 11.700 11.698 11.686 11.667    0.032 0.035 0.030 0.032 0.034  A 33134
   2643.70470 12.189 12.151 12.175 12.174 12.191    0.031 0.036 0.033 0.034 0.037  A 33449
   2645.68890 12.204 12.207 12.171 12.184 12.188    0.030 0.037 0.032 0.034 0.035  A 33740
   2647.67403 11.908 11.896 11.886 11.897 11.910    0.033 0.038 0.032 0.036 0.038  A 34030
   2650.65052 11.965 11.949 11.961 11.971 11.962    0.031 0.035 0.031 0.034 0.035  A 34286
   2652.66822 11.523 11.483 11.488 11.482 11.485    0.032 0.036 0.032 0.036 0.038  A 34599
   2654.66725 12.233 12.260 12.250 12.247 12.277    0.034 0.040 0.035 0.040 0.043  A 34908
   2657.70068 12.120 12.156 12.158 12.135 12.125    0.032 0.040 0.034 0.036 0.037  A 35453
   2663.71297 29.999 29.999 29.999 29.999 29.999    0.032 0.035 0.030 0.032 0.035  C 36481
   2675.67624 11.849 11.829 11.818 11.787 11.806    0.032 0.033 0.029 0.031 0.034  A 38473
   2680.65158 11.429 11.479 11.488 11.489 11.498    0.033 0.037 0.031 0.031 0.034  A 39311
   2683.69156 11.583 11.677 11.673 11.667 11.671    0.035 0.037 0.031 0.033 0.037  A 39838
   2691.73478 11.473 11.533 11.532 11.525 11.519    0.049 0.035 0.033 0.036 0.041  A 41323
   2695.70046 12.054 12.051 12.061 12.081 12.089    0.044 0.044 0.041 0.043 0.047  A 41978
   2697.70918 11.712 11.671 11.667 11.668 11.701    0.034 0.034 0.031 0.033 0.037  A 42311
   2705.68801 11.524 11.506 11.522 11.516 11.508    0.043 0.037 0.033 0.036 0.041  A 43864
   2709.64238 11.973 11.913 11.923 11.943 11.938    0.033 0.034 0.030 0.033 0.037  A 44574
   2719.54513 12.252 12.309 12.383 12.448 12.477    0.033 0.033 0.030 0.031 0.034  A 46059
   2728.60069 11.528 11.527 11.524 11.519 11.543    0.036 0.035 0.031 0.033 0.039  A 47842
   2750.50548 29.999 29.999 29.999 29.999 29.999    0.047 0.046 0.031 0.032 0.036  C 51580
   2770.49823 11.951 11.986 11.997 11.991 11.981    0.035 0.033 0.031 0.034 0.038  A 54797
   2775.50499 12.137 12.173 12.206 12.231 12.244    0.033 0.038 0.033 0.036 0.039  A 55027
   2787.46224 29.999 29.999 29.999 29.999 29.999    0.030 0.033 0.030 0.033 0.035  C 56720
   2860.91227 12.184 12.187 12.168 12.158 12.198    0.032 0.036 0.029 0.032 0.036  A 66868
   2867.92944 11.656 11.627 11.616 11.576 11.618    0.034 0.037 0.032 0.034 0.038  A 67887
   2877.89876 12.226 12.216 12.220 12.229 12.246    0.033 0.035 0.031 0.033 0.035  A 69059
   2884.88707 11.542 11.550 11.580 11.557 11.600    0.032 0.039 0.034 0.036 0.037  A 69924
   2893.85578 11.956 11.943 11.960 11.954 11.972    0.038 0.037 0.034 0.038 0.042  A 70969
   2896.84577 11.933 11.939 99.999 99.999 99.999    0.034 0.035 0.031 0.034 0.037  C 71561
   2899.87350 12.057 12.052 12.042 12.033 12.062    0.032 0.035 0.031 0.033 0.034  A 72126
   2903.89162 12.238 12.229 12.230 12.176 12.185    0.038 0.046 0.043 0.045 0.047  B 72773
   2907.84080 11.883 11.868 11.857 11.830 11.829    0.057 0.060 0.061 0.065 0.068  D 73322
   2911.82513 12.223 12.250 12.271 12.272 12.310    0.031 0.034 0.031 0.032 0.034  A 73995
   2915.86334 11.621 11.608 11.609 11.606 11.621    0.032 0.036 0.033 0.035 0.038  A 74484
   2918.79837 11.665 11.754 11.773 11.794 11.794    0.040 0.045 0.045 0.052 0.061  D 74957
   2922.77554 12.152 12.180 12.125 12.090 12.059    0.032 0.037 0.032 0.034 0.040  A 75329
   2924.83480 11.900 11.866 11.844 11.811 11.787    0.035 0.037 0.032 0.035 0.039  A 75712
   2927.80081 11.945 11.883 11.903 11.919 11.903    0.029 0.036 0.031 0.034 0.035  A 76074
   2929.81164 11.689 11.733 11.713 11.661 11.655    0.034 0.042 0.036 0.039 0.041  A 76435
   2932.82851 11.623 11.617 11.613 11.606 11.612    0.029 0.035 0.032 0.034 0.036  A 76977
   2935.80664 12.015 11.996 11.936 11.885 11.857    0.030 0.037 0.033 0.036 0.037  A 77508
   2939.86849 29.999 29.999 29.999 29.999 29.999    0.029 0.038 0.030 0.033 0.035  C 77915
   2943.81025 11.506 11.552 11.551 11.552 11.558    0.032 0.036 0.031 0.033 0.037  A 78438
   2946.75925 11.536 11.516 11.514 11.510 11.501    0.033 0.037 0.035 0.036 0.038  A 78879
   2951.81242 12.125 12.127 12.147 12.173 12.176    0.032 0.035 0.030 0.034 0.037  A 79634
   2954.78805 11.737 11.764 11.776 11.780 11.809    0.038 0.043 0.043 0.048 0.054  B 80002
   2957.78505 29.999 29.999 29.999 29.999 29.999    0.034 0.038 0.035 0.039 0.043  C 80435
   2963.77044 11.608 11.589 11.628 11.637 11.634    0.030 0.034 0.030 0.034 0.037  A 81252
   2966.75381 11.743 11.726 11.741 11.724 11.749    0.041 0.043 0.041 0.045 0.049  A 81677
   2970.77267 12.151 12.141 12.149 12.151 12.162    0.034 0.036 0.031 0.035 0.038  A 82157
   2979.74854 12.304 12.308 12.320 12.361 12.376    0.035 0.039 0.037 0.038 0.040  A 83298
   2984.70721 12.151 12.147 12.164 12.151 12.169    0.031 0.034 0.030 0.032 0.037  A 83933
   2989.70282 11.947 11.876 11.917 11.940 11.988    0.033 0.034 0.030 0.034 0.038  A 84548
   2994.68522 11.532 11.509 11.528 11.533 11.545    0.031 0.034 0.029 0.032 0.036  A 85201
   2996.73769 29.999 29.999 29.999 29.999 29.999    0.045 0.044 0.038 0.038 0.037  C 85484
   3265.84180 11.768 11.692 11.685 11.674 11.647    0.048 0.042 0.035 0.037 0.043  A 115095
   3333.77782 11.583 11.550 11.552 11.558 11.591    0.039 0.039 0.037 0.042 0.050  A 121833
   3355.70548 12.276 12.280 12.285 12.290 12.326    0.045 0.038 0.032 0.036 0.042  A 124383
   3358.69534 11.871 11.925 11.934 11.953 11.955    0.046 0.036 0.034 0.036 0.038  A 124715
   3365.72938 12.120 12.058 12.068 12.055 12.059    0.059 0.043 0.044 0.048 0.052  B 125083
   3373.79949 12.018 12.001 12.009 11.999 12.019    0.051 0.041 0.044 0.051 0.058  B 125384
   3382.68433 12.155 12.129 12.121 12.120 12.109    0.065 0.046 0.042 0.046 0.051  A 125644
   3383.73624 12.266 12.285 12.274 12.283 12.294    0.036 0.035 0.033 0.036 0.038  A 125791
   3385.81828 12.267 12.281 12.278 12.277 12.305    0.042 0.033 0.030 0.033 0.037  A 126097
   3390.65683 12.262 12.147 12.106 12.055 12.052    0.048 0.036 0.034 0.039 0.044  A 126728
   3392.73512 11.515 11.512 11.537 11.620 11.610    0.081 0.086 0.094 0.112 0.128  D 126972
   3395.72745 11.771 11.764 11.789 11.815 11.835    0.040 0.035 0.032 0.034 0.039  A 127289
   3397.77084 11.842 11.765 11.764 11.735 11.725    0.041 0.038 0.033 0.036 0.041  A 127548
   3399.83043 12.335 12.295 12.287 12.282 12.291    0.042 0.035 0.033 0.036 0.039  A 127828
   3402.79001 12.275 12.270 12.285 12.275 12.299    0.039 0.035 0.033 0.039 0.046  A 128147
   3405.56541 12.164 12.191 12.177 12.172 12.168    0.049 0.040 0.035 0.038 0.045  A 128536
   3407.61776 11.891 11.882 11.907 11.929 12.021    0.072 0.069 0.069 0.075 0.080  D 128871
   3409.64005 11.465 11.505 11.505 11.491 11.487    0.039 0.038 0.035 0.036 0.040  A 129189
   3411.67673 12.305 12.321 12.281 12.258 12.243    0.048 0.039 0.034 0.037 0.043  A 129496
   3413.72697 12.221 12.226 12.229 12.254 12.279    0.050 0.040 0.038 0.041 0.047  A 129813
   3417.77874 11.526 11.519 11.522 11.517 11.518    0.049 0.039 0.035 0.037 0.043  A 130471
   3420.54987 12.362 12.394 12.388 12.380 12.387    0.065 0.051 0.044 0.046 0.045  B 130868
   3424.61090 11.935 11.964 11.938 11.939 11.975    0.070 0.050 0.049 0.055 0.058  B 131498
   3426.61023 11.501 11.551 11.516 11.500 11.473    0.056 0.047 0.037 0.037 0.039  A 131831
   3428.61537 12.219 12.249 12.265 12.300 12.329    0.046 0.040 0.037 0.040 0.042  A 132143
   3430.61698 12.090 12.124 12.163 12.232 12.309    0.071 0.043 0.039 0.043 0.050  B 132185
   3432.61984 11.793 11.800 11.821 11.828 11.827    0.046 0.040 0.035 0.038 0.043  A 132512
   3434.61822 11.923 12.001 12.052 12.116 12.233    0.087 0.049 0.046 0.051 0.059  D 132829
   3437.60947 11.504 11.507 11.496 11.496 11.504    0.035 0.035 0.030 0.033 0.034  A 133129
   3440.60170 11.465 11.481 11.497 11.517 11.540    0.044 0.035 0.032 0.035 0.037  A 133472
   3443.65720 11.737 11.684 11.671 11.672 11.689    0.072 0.044 0.036 0.039 0.043  B 133753
   3445.62606 12.218 12.239 12.237 12.216 12.217    0.089 0.049 0.046 0.049 0.056  D 134098
   3447.62554 12.180 12.213 12.243 12.248 12.244    0.050 0.039 0.037 0.041 0.046  A 134735
   3449.64804 11.895 11.917 11.899 11.894 11.882    0.053 0.039 0.036 0.039 0.048  A 135071
   3452.57075 11.854 11.867 11.878 11.884 11.882    0.051 0.037 0.034 0.038 0.046  A 135465
   3454.63267 11.508 11.493 11.479 11.463 11.455    0.043 0.036 0.033 0.038 0.045  A 135822
   3456.62963 12.253 12.299 12.302 12.278 12.312    0.044 0.036 0.034 0.038 0.045  A 136174
   3458.61625 12.083 12.151 12.151 12.143 12.121    0.042 0.036 0.033 0.037 0.042  A 136524
   3460.61796 11.736 11.726 11.708 11.690 11.685    0.038 0.035 0.030 0.033 0.038  A 136891
   3462.62584 11.967 11.963 11.976 11.984 12.008    0.042 0.038 0.037 0.041 0.047  A 137165
   3464.66822 12.295 12.267 12.273 12.265 12.259    0.045 0.038 0.032 0.032 0.034  A 137503
   3466.66687 12.051 12.053 12.058 12.046 12.047    0.042 0.034 0.030 0.034 0.040  A 137840
   3469.65979 12.139 12.126 12.110 12.102 12.128    0.039 0.033 0.030 0.034 0.039  A 138258
   3472.51899 12.016 11.998 12.023 12.039 12.090    0.036 0.037 0.033 0.036 0.042  A 138674
   3474.54840 11.516 11.545 11.533 11.532 11.531    0.039 0.036 0.031 0.033 0.039  A 139019
   3476.63683 11.711 11.769 11.791 11.829 11.869    0.067 0.047 0.043 0.046 0.052  B 139374
   3478.62555 12.249 12.269 12.257 12.229 12.207    0.043 0.036 0.033 0.037 0.044  A 139717
   3480.62477 11.919 11.928 11.899 11.905 11.932    0.068 0.041 0.036 0.040 0.046  A 139999
   3483.52442 11.756 11.792 11.780 11.763 11.790    0.043 0.039 0.037 0.039 0.044  A 140457
   3487.60534 12.234 12.211 12.224 12.236 12.346    0.053 0.055 0.056 0.063 0.071  D 140765
   3491.50741 11.481 11.518 11.541 11.547 11.576    0.048 0.038 0.034 0.037 0.043  A 141265
   3495.50764 12.186 12.151 12.132 12.113 12.128    0.036 0.036 0.029 0.031 0.033  A 141592
   3497.57978 11.966 11.946 11.943 11.945 11.972    0.041 0.033 0.030 0.031 0.033  A 141895
   3500.56702 12.033 12.021 12.000 11.993 11.983    0.056 0.051 0.052 0.058 0.065  D 142248
